State,County,County_State,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Latitude,Longitude,countyFIPS,g
LA,Lafourche Parish,"Lafourche Parish, LA",2767038601,1037509108,1068.36,400.585,29.491992,-90.394849,22057,22057
LA,La Salle Parish,"La Salle Parish, LA",1617925445,97664170,624.685,37.708,31.680083,-92.161596,22059,22059
LA,Lincoln Parish,"Lincoln Parish, LA",1221806127,1897706,471.742,0.733,32.601823,-92.662303,22061,22061
LA,Livingston Parish,"Livingston Parish, LA",1678761759,112107033,648.174,43.285,30.440419,-90.727474,22063,22063
LA,Madison Parish,"Madison Parish, LA",1617200406,68596533,624.405,26.485,32.346878,-91.231932,22065,22065
LA,Morehouse Parish,"Morehouse Parish, LA",2058860093,28888919,794.93,11.154,32.820008,-91.800399,22067,22067
LA,Natchitoches Parish,"Natchitoches Parish, LA",3243376637,120998331,1252.275,46.718,31.732551,-93.082611,22069,22069
LA,Orleans Parish,"Orleans Parish, LA",438830826,467267624,169.434,180.413,30.05342,-89.934502,22071,22071
LA,Ouachita Parish,"Ouachita Parish, LA",1580933156,55293049,610.402,21.349,32.480932,-92.151581,22073,22073
LA,Plaquemines Parish,"Plaquemines Parish, LA",2020951599,4628120213,780.294,1786.927,29.282447,-89.576068,22075,22075
LA,Pointe Coupee Parish,"Pointe Coupee Parish, LA",1443191040,86747117,557.219,33.493,30.708319,-91.604621,22077,22077
LA,Rapides Parish,"Rapides Parish, LA",3419675969,106999766,1320.344,41.313,31.193204,-92.535953,22079,22079
LA,Red River Parish,"Red River Parish, LA",1007742987,34323733,389.092,13.252,32.101213,-93.34905,22081,22081
LA,Richland Parish,"Richland Parish, LA",1439329200,22784622,555.728,8.797,32.413158,-91.748353,22083,22083
LA,Sabine Parish,"Sabine Parish, LA",2244636625,375317817,866.659,144.911,31.560402,-93.559579,22085,22085
LA,St. Bernard Parish,"St. Bernard Parish, LA",977751170,4604202847,377.512,1777.693,29.91811,-89.263494,22087,22087
LA,St. Charles Parish,"St. Charles Parish, LA",719371428,308636642,277.751,119.165,29.905722,-90.357855,22089,22089
LA,St. Helena Parish,"St. Helena Parish, LA",1057772649,2796210,408.408,1.08,30.822539,-90.708307,22091,22091
LA,St. James Parish,"St. James Parish, LA",628956073,38794711,242.841,14.979,30.024777,-90.793956,22093,22093
LA,St. John the Baptist Parish,"St. John the Baptist Parish, LA",555086131,506438994,214.32,195.537,30.144068,-90.49096,22095,22095
LA,St. Landry Parish,"St. Landry Parish, LA",2392922808,39029116,923.913,15.069,30.583441,-91.989274,22097,22097
LA,St. Martin Parish,"St. Martin Parish, LA",1909395777,205311872,737.222,79.271,30.121433,-91.611481,22099,22099
LA,St. Mary Parish,"St. Mary Parish, LA",1438956831,1460334138,555.584,563.838,29.629349,-91.463804,22101,22101
LA,St. Tammany Parish,"St. Tammany Parish, LA",2189053583,648481703,845.198,250.38,30.410022,-89.951962,22103,22103
LA,Tangipahoa Parish,"Tangipahoa Parish, LA",2049482871,136678798,791.31,52.772,30.621531,-90.40663,22105,22105
LA,Tensas Parish,"Tensas Parish, LA",1561204507,99471077,602.784,38.406,32.001489,-91.342576,22107,22107
LA,Terrebonne Parish,"Terrebonne Parish, LA",3185239627,2207173188,1229.828,852.194,29.33413,-90.843674,22109,22109
LA,Union Parish,"Union Parish, LA",2271261418,73624033,876.939,28.426,32.829349,-92.37565,22111,22111
LA,Vermilion Parish,"Vermilion Parish, LA",3038604870,955337105,1173.212,368.858,29.789722,-92.291568,22113,22113
LA,Vernon Parish,"Vernon Parish, LA",3439290592,35139148,1327.918,13.567,31.110563,-93.18152,22115,22115
LA,Washington Parish,"Washington Parish, LA",1734245451,16281952,669.596,6.286,30.852144,-90.046253,22117,22117
LA,Webster Parish,"Webster Parish, LA",1536337099,56090611,593.183,21.657,32.732152,-93.339825,22119,22119
LA,West Baton Rouge Parish,"West Baton Rouge Parish, LA",498293566,29602577,192.392,11.43,30.464052,-91.309808,22121,22121
LA,West Carroll Parish,"West Carroll Parish, LA",931478638,2386184,359.646,0.921,32.79248,-91.451998,22123,22123
LA,West Feliciana Parish,"West Feliciana Parish, LA",1044589938,58751920,403.318,22.684,30.872701,-91.421008,22125,22125
LA,Winn Parish,"Winn Parish, LA",2460711980,17448075,950.086,6.737,31.941187,-92.641269,22127,22127
ME,Androscoggin County,"Androscoggin County, ME",1211990512,75546586,467.952,29.169,44.167681,-70.207435,23001,23001
ME,Aroostook County,"Aroostook County, ME",17278050008,404838270,6671.093,156.309,46.709193,-68.612409,23003,23003
ME,Cumberland County,"Cumberland County, ME",2165087512,988124422,835.945,381.517,43.808348,-70.330375,17035,17035
ME,Franklin County,"Franklin County, ME",4395220899,121290428,1697.004,46.83,44.976724,-70.414935,1059,1059
ME,Hancock County,"Hancock County, ME",4110637088,1962704711,1587.126,757.805,44.564906,-68.370703,13141,13141
ME,Kennebec County,"Kennebec County, ME",2246734973,216795650,867.469,83.705,44.417012,-69.765764,23011,23011
ME,Knox County,"Knox County, ME",945697332,2017103596,365.136,778.808,44.042045,-69.038514,17095,17095
ME,Lincoln County,"Lincoln County, ME",1180688991,631299424,455.867,243.746,43.994781,-69.513624,5079,5079
ME,Oxford County,"Oxford County, ME",5379284550,255893091,2076.953,98.801,44.4945,-70.734421,23017,23017
ME,Penobscot County,"Penobscot County, ME",8798699751,413983068,3397.197,159.84,45.409284,-68.666616,23019,23019
ME,Piscataquis County,"Piscataquis County, ME",10259018205,1080044969,3961.029,417.008,45.915639,-69.102231,23021,23021
ME,Sagadahoc County,"Sagadahoc County, ME",657782149,300590925,253.971,116.059,43.916845,-69.844227,23023,23023
ME,Somerset County,"Somerset County, ME",10163845447,437943208,3924.283,169.091,45.503646,-69.95611,23025,23025
ME,Waldo County,"Waldo County, ME",1890615339,318015805,729.971,122.787,44.505834,-69.138952,23027,23027
ME,Washington County,"Washington County, ME",6637431507,1799884965,2562.727,694.939,44.967009,-67.609354,1129,1129
ME,York County,"York County, ME",2566874777,721658621,991.076,278.634,43.426019,-70.668425,23031,23031
MD,Allegany County,"Allegany County, MD",1093462025,14801442,422.188,5.715,39.612313,-78.703104,24001,24001
MD,Anne Arundel County,"Anne Arundel County, MD",1074353655,448033072,414.81,172.987,38.991617,-76.560894,24003,24003
MD,Baltimore County,"Baltimore County, MD",1549745106,215959023,598.36,83.382,39.443167,-76.616569,24005,24005
MD,Calvert County,"Calvert County, MD",552162128,341577085,213.191,131.884,38.522719,-76.529762,24009,24009
MD,Caroline County,"Caroline County, MD",827350252,16777066,319.442,6.478,38.871531,-75.831662,24011,24011
MD,Carroll County,"Carroll County, MD",1159352918,13112465,447.629,5.063,39.563331,-77.015328,5015,5015
MD,Cecil County,"Cecil County, MD",896909987,185283751,346.299,71.538,39.562354,-75.941585,24015,24015
MD,Charles County,"Charles County, MD",1185688597,479508078,457.797,185.139,38.472853,-77.015427,24017,24017
MD,Dorchester County,"Dorchester County, MD",1400573745,1145353068,540.765,442.223,38.429196,-76.047433,24019,24019
MD,Frederick County,"Frederick County, MD",1710755614,17840723,660.526,6.888,39.470214,-77.397628,24021,24021
MD,Garrett County,"Garrett County, MD",1681102437,22498420,649.077,8.687,39.547299,-79.274619,24023,24023
MD,Harford County,"Harford County, MD",1132148068,231889650,437.125,89.533,39.537429,-76.299789,24025,24025
MD,Howard County,"Howard County, MD",649952136,6336142,250.948,2.446,39.252264,-76.924406,5061,5061
MD,Kent County,"Kent County, MD",717516438,353302295,277.035,136.411,39.241279,-76.125987,10001,10001
MD,Montgomery County,"Montgomery County, MD",1277027149,35852731,493.063,13.843,39.137381,-77.203063,1101,1101
MD,Prince George's County,"Prince George's County, MD",1250062233,41917744,482.652,16.185,38.829288,-76.84818,24033,24033
MD,Queen Anne's County,"Queen Anne's County, MD",962673216,360020725,371.69,139.005,39.040693,-76.082405,24035,24035
MD,St. Mary's County,"St. Mary's County, MD",929021301,1050381198,358.697,405.554,38.220289,-76.530384,24037,24037
MD,Somerset County,"Somerset County, MD",828145299,752652868,319.749,290.601,38.07445,-75.853323,23025,23025
MD,Talbot County,"Talbot County, MD",695561625,539363462,268.558,208.249,38.748349,-76.178476,13263,13263
MD,Washington County,"Washington County, MD",1185611700,24801555,457.767,9.576,39.603621,-77.814671,1129,1129
MD,Wicomico County,"Wicomico County, MD",969744608,66787195,374.421,25.787,38.36737,-75.632083,24045,24045
MD,Worcester County,"Worcester County, MD",1213155089,586532498,468.402,226.461,38.222133,-75.309931,24047,24047
MD,Baltimore County,"Baltimore County, MD",209650970,28758714,80.947,11.104,39.300032,-76.610476,24510,24005
MA,Barnstable County,"Barnstable County, MA",1021019039,2360316945,394.218,911.324,41.799014,-70.21188,25001,25001
MA,Berkshire County,"Berkshire County, MA",2400600620,50708156,926.877,19.579,42.371493,-73.217928,25003,25003
MA,Bristol County,"Bristol County, MA",1432544616,357465834,553.109,138.018,41.748588,-71.088894,25005,25005
MA,Dukes County,"Dukes County, MA",267300554,1004283854,103.205,387.756,41.38097,-70.701499,25007,25007
MA,Essex County,"Essex County, MA",1275609141,870172223,492.515,335.975,42.642708,-70.864909,25009,25009
MA,Franklin County,"Franklin County, MA",1810916209,65604206,699.199,25.33,42.584504,-72.591792,1059,1059
MA,Hampden County,"Hampden County, MA",1598023769,44390005,617,17.139,42.136198,-72.635648,25013,25013
MA,Hampshire County,"Hampshire County, MA",1365534282,46667009,527.236,18.018,42.339459,-72.663694,25015,25015
MA,Middlesex County,"Middlesex County, MA",2118225748,75328648,817.852,29.085,42.481718,-71.394916,9007,9007
MA,Nantucket County,"Nantucket County, MA",119566672,666897066,46.165,257.49,41.305878,-70.14191,25019,25019
MA,Norfolk County,"Norfolk County, MA",1025912910,124953176,396.107,48.245,42.171739,-71.181111,25021,25021
MA,Plymouth County,"Plymouth County, MA",1705716224,1125905214,658.581,434.714,41.987196,-70.741942,19149,19149
MA,Suffolk County,"Suffolk County, MA",150863059,160514693,58.249,61.975,42.338551,-71.018253,25025,25025
MA,Worcester County,"Worcester County, MA",3912554985,177455990,1510.646,68.516,42.311693,-71.940282,24047,24047
MI,Alcona County,"Alcona County, MI",1747349266,2890404970,674.655,1115.992,44.682535,-82.834078,26001,26001
MI,Alger County,"Alger County, MI",2369925449,10703519680,915.033,4132.652,47.080077,-86.564108,26003,26003
MI,Allegan County,"Allegan County, MI",2137395807,2610802947,825.253,1008.037,42.595787,-86.634745,26005,26005
MI,Alpena County,"Alpena County, MI",1481127630,2908710755,571.867,1123.06,44.894954,-83.426574,26007,26007
MI,Antrim County,"Antrim County, MI",1232002671,326536776,475.679,126.077,45.005455,-85.175639,26009,26009
MI,Arenac County,"Arenac County, MI",940627657,822313309,363.178,317.497,44.036833,-83.740675,26011,26011
MI,Baraga County,"Baraga County, MI",2326914366,441619428,898.427,170.51,46.695859,-88.36181,26013,26013
MI,Barry County,"Barry County, MI",1432508482,62024197,553.095,23.948,42.582811,-85.31455,26015,26015
MI,Bay County,"Bay County, MI",1145399057,488149217,442.241,188.475,43.699711,-83.978701,12005,12005
MI,Benzie County,"Benzie County, MI",828014431,1398245684,319.698,539.866,44.648621,-86.494326,26019,26019
MI,Berrien County,"Berrien County, MI",1470543783,2625449730,567.78,1013.692,41.791382,-86.742543,13019,13019
MI,Branch County,"Branch County, MI",1311605515,34420092,506.414,13.29,41.918455,-85.066885,26023,26023
MI,Calhoun County,"Calhoun County, MI",1829206358,31260656,706.261,12.07,42.24299,-85.012385,1015,1015
MI,Cass County,"Cass County, MI",1269366892,47148115,490.105,18.204,41.917243,-86.000142,17017,17017
MI,Charlevoix County,"Charlevoix County, MI",1078288786,2522931119,416.33,974.109,45.513164,-85.450392,26029,26029
MI,Cheboygan County,"Cheboygan County, MI",1852551949,440619492,715.274,170.124,45.476022,-84.495431,26031,26031
MI,Chippewa County,"Chippewa County, MI",4036515589,2952489038,1558.507,1139.962,46.321819,-84.52063,26033,26033
MI,Clare County,"Clare County, MI",1461700232,28500461,564.366,11.004,43.991137,-84.838325,26035,26035
MI,Clinton County,"Clinton County, MI",1467017475,21098128,566.419,8.146,42.950455,-84.591695,17027,17027
MI,Crawford County,"Crawford County, MI",1441077804,17917861,556.403,6.918,44.680175,-84.611343,5033,5033
MI,Delta County,"Delta County, MI",3033137838,2124389421,1171.101,820.231,45.805229,-86.901938,8029,8029
MI,Dickinson County,"Dickinson County, MI",1970845139,40505952,760.948,15.639,46.012825,-87.866123,19059,19059
MI,Eaton County,"Eaton County, MI",1489767393,10957924,575.202,4.231,42.58953,-84.84645,26045,26045
MI,Emmet County,"Emmet County, MI",1210872498,1073487484,467.521,414.476,45.590094,-84.986822,19063,19063
MI,Genesee County,"Genesee County, MI",1649653741,32768944,636.935,12.652,43.021077,-83.706372,26049,26049
MI,Gladwin County,"Gladwin County, MI",1299620448,36677052,501.786,14.161,43.98975,-84.389816,26051,26051
MI,Gogebic County,"Gogebic County, MI",2854517941,970153215,1102.136,374.578,46.461513,-89.806863,26053,26053
MI,Grand Traverse County,"Grand Traverse County, MI",1202625065,354771227,464.336,136.978,44.718688,-85.553848,26055,26055
MI,Gratiot County,"Gratiot County, MI",1472098934,8369164,568.381,3.231,43.292326,-84.60469,26057,26057
MI,Hillsdale County,"Hillsdale County, MI",1549207129,22939158,598.152,8.857,41.927461,-84.637479,26059,26059
MI,Houghton County,"Houghton County, MI",2613558378,1275354760,1009.101,492.417,46.998427,-88.651903,26061,26061
MI,Huron County,"Huron County, MI",2165285423,3369008769,836.021,1300.782,43.907616,-82.857045,26063,26063
MI,Ingham County,"Ingham County, MI",1440196596,12045815,556.063,4.651,42.603534,-84.373811,26065,26065
MI,Ionia County,"Ionia County, MI",1479710906,22590318,571.32,8.722,42.94465,-85.073766,26067,26067
MI,Iosco County,"Iosco County, MI",1422173770,3473068812,549.104,1340.959,44.329482,-82.849444,26069,26069
MI,Iron County,"Iron County, MI",3019919277,116800609,1165.997,45.097,46.170254,-88.540526,26071,26071
MI,Isabella County,"Isabella County, MI",1483282623,12948097,572.699,4.999,43.645233,-84.839424,26073,26073
MI,Jackson County,"Jackson County, MI",1817863745,55974539,701.881,21.612,42.248474,-84.420868,1071,1071
MI,Kalamazoo County,"Kalamazoo County, MI",1455523647,47441742,561.981,18.317,42.246266,-85.532854,26077,26077
MI,Kalkaska County,"Kalkaska County, MI",1449729125,28020185,559.744,10.819,44.678881,-85.088992,26079,26079
MI,Kent County,"Kent County, MI",2198576456,59743330,848.875,23.067,43.032497,-85.547446,10001,10001
MI,Keweenaw County,"Keweenaw County, MI",1398883258,14053673396,540.112,5426.154,47.681974,-88.148797,26083,26083
MI,Lake County,"Lake County, MI",1470054606,17489708,567.591,6.753,43.995187,-85.8114,6033,6033
MI,Lapeer County,"Lapeer County, MI",1675675444,41083140,646.982,15.862,43.088633,-83.224325,26087,26087
MI,Leelanau County,"Leelanau County, MI",899241895,5659105307,347.199,2184.993,45.146182,-86.051574,26089,26089
MI,Lenawee County,"Lenawee County, MI",1941504139,30519590,749.619,11.784,41.896022,-84.074356,26091,26091
MI,Livingston County,"Livingston County, MI",1463996483,52197854,565.252,20.154,42.602532,-83.911718,17105,17105
MI,Luce County,"Luce County, MI",2328593560,2624711552,899.075,1013.407,46.940602,-85.582368,26095,26095
MI,Mackinac County,"Mackinac County, MI",2646617358,2793791914,1021.865,1078.689,46.167868,-85.303762,26097,26097
MI,Macomb County,"Macomb County, MI",1241050552,237627819,479.172,91.749,42.671553,-82.911456,26099,26099
MI,Manistee County,"Manistee County, MI",1404616391,1912438851,542.325,738.397,44.350386,-86.602967,26101,26101
MI,Marquette County,"Marquette County, MI",4685406068,4185352679,1809.045,1615.974,46.656596,-87.584028,26103,26103
MI,Mason County,"Mason County, MI",1281969422,1935610414,494.971,747.343,43.996636,-86.750814,17125,17125
MI,Mecosta County,"Mecosta County, MI",1437772998,41736347,555.127,16.114,43.635295,-85.332751,26107,26107
MI,Menominee County,"Menominee County, MI",2704053268,761798738,1044.041,294.132,45.536207,-87.501811,26109,26109
MI,Midland County,"Midland County, MI",1337157039,30534681,516.279,11.79,43.648203,-84.379414,26111,26111
MI,Missaukee County,"Missaukee County, MI",1462793646,23588781,564.788,9.108,44.325424,-85.085471,26113,26113
MI,Monroe County,"Monroe County, MI",1422810326,338211262,549.35,130.584,41.916097,-83.487106,1099,1099
MI,Montcalm County,"Montcalm County, MI",1826793467,39944680,705.329,15.423,43.312782,-85.149468,26117,26117
MI,Montmorency County,"Montmorency County, MI",1415881032,41352700,546.675,15.966,45.024134,-84.130107,26119,26119
MI,Muskegon County,"Muskegon County, MI",1305130138,2476314278,503.914,956.11,43.289258,-86.751892,26121,26121
MI,Newaygo County,"Newaygo County, MI",2172706351,59083038,838.887,22.812,43.562712,-85.791372,26123,26123
MI,Oakland County,"Oakland County, MI",2245928625,103804387,867.158,40.079,42.660452,-83.38421,26125,26125
MI,Oceana County,"Oceana County, MI",1393667732,1988728270,538.098,767.852,43.647255,-86.807575,26127,26127
MI,Ogemaw County,"Ogemaw County, MI",1459466634,29641291,563.503,11.445,44.33328,-84.128073,26129,26129
MI,Ontonagon County,"Ontonagon County, MI",3395416179,6292279424,1310.978,2429.463,47.216602,-89.500463,26131,26131
MI,Osceola County,"Osceola County, MI",1466674350,17425112,566.286,6.728,43.997552,-85.322283,12097,12097
MI,Oscoda County,"Oscoda County, MI",1465088063,15136485,565.674,5.844,44.687257,-84.126905,26135,26135
MI,Otsego County,"Otsego County, MI",1333860412,29050564,515.006,11.216,45.021787,-84.576603,26137,26137
MI,Ottawa County,"Ottawa County, MI",1459487790,2765845605,563.511,1067.899,42.942461,-86.654946,20143,20143
MI,Presque Isle County,"Presque Isle County, MI",1706069658,4957327101,658.717,1914.035,45.489515,-83.384019,26141,26141
MI,Roscommon County,"Roscommon County, MI",1346526274,155723123,519.897,60.125,44.339517,-84.611271,26143,26143
